date,clusters
2024-09-09,"ADM,CDNS,ETN,FI,MGM,MSFT,ORCL,TROW;DTE,ED,KO,WM;CERN;FAST;FICO;FISV;HON;SIVB;XOM;XRAY"
2024-09-10,"ADM,CDNS,ETN,FI,MGM,MSFT,ORCL,TROW;DTE,ED,HON,KO,WM;CERN;FAST;FICO;FISV;SIVB;XOM;XRAY"
2024-09-11,"ADM,CDNS,ETN,FI,MGM,MSFT,ORCL,TROW,XRAY;DTE,ED,HON,WM;CERN;FAST;FICO;FISV;KO;SIVB;XOM"
2024-09-12,"ADM,CDNS,ETN,FI,HON,MGM,MSFT,ORCL,TROW,XRAY;DTE,ED,KO,WM;CERN;FAST;FICO;FISV;SIVB;XOM"
2024-09-13,"ADM,CDNS,DTE,ETN,FI,HON,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;ED;FAST;FICO;FISV;KO;SIVB;XOM"
2024-09-16,"CDNS,DTE,ETN,FI,HON,KO,MGM,MSFT,ORCL,TROW,WM;ADM,XRAY;CERN;ED;FAST;FICO;FISV;SIVB;XOM"
2024-09-17,"CDNS,ETN,FI,MGM,MSFT,TROW;ADM,XRAY;CERN;DTE;ED;FAST;FICO;FISV;HON;KO;ORCL;SIVB;WM;XOM"
2024-09-18,"CDNS,ETN,FAST,MGM,MSFT,TROW;DTE,ED;ADM;CERN;FI;FICO;FISV;HON;KO;ORCL;SIVB;WM;XOM;XRAY"
2024-09-19,"CDNS,ETN,FAST,FI,HON,MGM,MSFT,TROW,WM,XRAY;DTE,ED;ADM;CERN;FICO;FISV;KO;ORCL;SIVB;XOM"
2024-09-20,"ADM,CDNS,ETN,FAST,FI,HON,MGM,MSFT,TROW,WM,XRAY;DTE,ED;CERN;FICO;FISV;KO;ORCL;SIVB;XOM"
2024-09-23,"CDNS,ETN,FAST,HON,MGM,MSFT,TROW,XRAY;ADM,FI,WM;DTE,ED;CERN;FICO;FISV;KO;ORCL;SIVB;XOM"
2024-09-24,"CDNS,ETN,FAST,HON,MGM,MSFT,TROW,XRAY;ADM,FI,WM;DTE,ED;CERN;FICO;FISV;KO;ORCL;SIVB;XOM"
2024-09-25,"CDNS,ETN,FAST,HON,MGM,MSFT,TROW;DTE,ED;ADM;CERN;FI;FICO;FISV;KO;ORCL;SIVB;WM;XOM;XRAY"
2024-09-26,"ADM,CDNS,ETN,FAST,HON,MGM,MSFT,TROW,XRAY;DTE,ED;CERN;FI;FICO;FISV;KO;ORCL;SIVB;WM;XOM"
2024-09-27,"CDNS,ETN,FAST,HON,MGM,MSFT;ADM,TROW;DTE,ED;CERN;FI;FICO;FISV;KO;ORCL;SIVB;WM;XOM;XRAY"
2024-09-30,"CDNS,ETN,FAST,HON,MGM,MSFT;ADM,TROW;DTE,ED;FI,WM;CERN;FICO;FISV;KO;ORCL;SIVB;XOM;XRAY"
2024-10-01,"CDNS,ETN,FAST,FICO,HON,MGM,MSFT,XRAY;DTE,ED,KO;FI,WM;ADM;CERN;FISV;ORCL;SIVB;TROW;XOM"
2024-10-02,"CDNS,ETN,FAST,MGM,MSFT,TROW;DTE,ED,KO;FI,WM;ADM;CERN;FICO;FISV;HON;ORCL;SIVB;XOM;XRAY"
2024-10-03,"CDNS,ETN,FAST,FICO,MGM,MSFT;DTE,ED,KO;FI,WM;ADM;CERN;FISV;HON;ORCL;SIVB;TROW;XOM;XRAY"
2024-10-04,"CDNS,ETN,FAST,MGM,MSFT,TROW;DTE,ED,KO;ADM;CERN;FI;FICO;FISV;HON;ORCL;SIVB;WM;XOM;XRAY"
2024-10-07,"ADM,CDNS,ETN,FAST,MGM,MSFT,TROW;DTE,ED,KO;CERN;FI;FICO;FISV;HON;ORCL;SIVB;WM;XOM;XRAY"
2024-10-08,"CDNS,ETN,FAST,HON,MSFT,TROW;DTE,ED,KO;FI,WM;ADM;CERN;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-09,"CDNS,ETN,FAST,HON,MSFT,TROW,WM;DTE,ED,KO;ADM;CERN;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-10,"CDNS,ETN,HON,MSFT,TROW,WM;DTE,ED,KO;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-11,"ADM,CDNS,ETN,HON,MSFT,TROW,WM;DTE,ED,KO;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-14,"ADM,CDNS,ETN,HON,MSFT,TROW,WM;DTE,ED,KO;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-15,"ADM,CDNS,ETN,HON,MSFT,TROW,WM;DTE,ED,KO;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-10-16,"CDNS,ETN,MSFT;DTE,ED,KO;ADM,TROW;CERN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-10-17,"CDNS,ETN,MSFT;DTE,ED,KO;ADM,TROW;CERN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-10-18,"CDNS,ETN,MSFT;DTE,ED,KO;ADM;CERN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-21,"CDNS,ETN,MSFT;DTE,ED,KO;ADM;CERN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-10-22,"CDNS,ETN,ORCL;DTE,ED,KO;ADM;CERN;FAST;FI;FICO;FISV;HON;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-10-23,"CDNS,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;TROW;WM;XOM;XRAY"
2024-10-24,"CDNS,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;SIVB;WM;XOM"
2024-10-25,"DTE,ED;TROW,XRAY;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;WM;XOM"
2024-10-28,"DTE,ED;TROW,XRAY;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;WM;XOM"
2024-10-29,"CDNS,WM;DTE,ED;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;XOM"
2024-10-30,"CDNS,WM;DTE,ED;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;XOM"
2024-10-31,"ETN,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-11-01,"ETN,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-11-04,"ETN,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-11-05,"ETN,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-11-06,"ETN,MSFT,ORCL,TROW,XRAY;DTE,ED;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-11-07,"ETN,FICO,MSFT,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FAST;FI;FISV;HON;KO;MGM;SIVB;WM;XOM;XRAY"
2024-11-08,"ETN,MGM,MSFT,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-11-11,"ETN,FI,MGM,MSFT,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FAST;FICO;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-11-12,"ETN,FI,MGM,MSFT,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FAST;FICO;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-11-13,"ETN,FI,MGM,MSFT,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FAST;FICO;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-11-14,"ETN,FI,MGM,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FICO;FISV;HON;KO;SIVB;TROW;WM;XOM;XRAY"
2024-11-15,"ETN,FI,FICO,MGM,MSFT,ORCL;CDNS,WM;DTE,ED;ADM;CERN;FAST;FISV;HON;KO;SIVB;TROW;XOM;XRAY"
2024-11-18,"ETN,FI,FICO,MGM,MSFT,ORCL,TROW;CDNS,WM;DTE,ED;ADM;CERN;FAST;FISV;HON;KO;SIVB;XOM;XRAY"
2024-11-19,"ETN,FI,FICO,MGM,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FISV;HON;KO;SIVB;TROW;WM;XOM;XRAY"
2024-11-20,"ETN,FI,FICO,MGM,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FISV;HON;KO;SIVB;TROW;WM;XOM;XRAY"
2024-11-21,"ETN,FICO,MGM,MSFT,ORCL;DTE,ED;ADM;CDNS;CERN;FAST;FI;FISV;HON;KO;SIVB;TROW;WM;XOM;XRAY"
2024-11-22,"ETN,FAST,FICO,MGM,MSFT,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FI;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-11-25,"ETN,FAST,FICO,MGM,MSFT,ORCL,TROW;DTE,ED;ADM;CDNS;CERN;FI;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-11-26,"ETN,FAST,FI,FICO,MGM,MSFT,ORCL,TROW;DTE,ED,XRAY;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM"
2024-11-27,"ETN,FAST,FI,FICO,MGM,MSFT,ORCL,TROW;DTE,ED,XRAY;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM"
2024-11-29,"ETN,FAST,FI,FICO,MGM,MSFT,ORCL,TROW;DTE,ED,XRAY;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM"
2024-12-02,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-12-03,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-12-04,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-12-05,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-12-06,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-12-09,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-12-10,"ETN,FAST,FI,FICO,ORCL,TROW;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;WM;XOM;XRAY"
2024-12-11,"ETN,FAST,FI,FICO,ORCL,TROW,WM;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;XOM;XRAY"
2024-12-12,"ETN,FAST,FI,FICO,ORCL,TROW,WM;DTE,ED;MGM,MSFT;ADM;CDNS;CERN;FISV;HON;KO;SIVB;XOM;XRAY"
2024-12-13,"ETN,FAST,FI,FICO,ORCL,TROW,WM;DTE,ED;ADM;CDNS;CERN;FISV;HON;KO;MGM;MSFT;SIVB;XOM;XRAY"
2024-12-16,"ETN,FAST,FI,FICO,ORCL,TROW,WM;DTE,ED,XRAY;ADM;CDNS;CERN;FISV;HON;KO;MGM;MSFT;SIVB;XOM"
2024-12-17,"ETN,FAST,FI,FICO,ORCL,TROW,WM;DTE,ED,XRAY;ADM;CDNS;CERN;FISV;HON;KO;MGM;MSFT;SIVB;XOM"
2024-12-18,"ETN,FAST,FI,FICO,ORCL,TROW,WM;DTE,ED,XRAY;ADM;CDNS;CERN;FISV;HON;KO;MGM;MSFT;SIVB;XOM"
2024-12-19,"ETN,FAST,FICO,TROW,WM;DTE,ED,XRAY;ADM;CDNS;CERN;FI;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;XOM"
2024-12-20,"DTE,ED,ETN,FAST,FICO,TROW,WM;ADM;CDNS;CERN;FI;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-12-23,"DTE,ED,ETN,FAST,FICO,TROW,WM;ADM;CDNS;CERN;FI;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-12-24,"DTE,ED,ETN,FAST,FICO,TROW,WM;ADM;CDNS;CERN;FI;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-12-26,"DTE,ED,ETN,FAST,FICO,TROW,WM;ADM;CDNS;CERN;FI;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-12-27,"CDNS,DTE,ED,ETN,FAST,FI,FICO,ORCL,TROW,WM;ADM;CERN;FISV;HON;KO;MGM;MSFT;SIVB;XOM;XRAY"
2024-12-30,"CDNS,DTE,ED,ETN,FAST,FI,FICO,ORCL,TROW,WM;ADM;CERN;FISV;HON;KO;MGM;MSFT;SIVB;XOM;XRAY"
2024-12-31,"CDNS,DTE,ED,ETN,FAST,FI,FICO,ORCL,TROW,WM;ADM;CERN;FISV;HON;KO;MGM;MSFT;SIVB;XOM;XRAY"
